Source File	Size	loadResources	load	generateSnapshots	load-configure	scan	loadDepInfo	loadInfo	checkR4R4B	generateNarratives	validate	loadLists	checkConformanceResources	checkConformanceResources2	checkConformanceResources3	generateLogicalMaps	validateExpressions	scanForUsageStats	checkURLsUnique	processProvenanceDetails	generate1	generate2	responsesForQuestionnaire	generateLogicals	makeDependencies	generateExampleZip	generateValidationPack	scanProfilesForR5	scanExamplesForR5
fsh-generated/resources/Questionnaire-HIV.I1EmergencyReferral.json	854	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	34	24	0	0	0	0	1	0	0
fsh-generated/resources/Questionnaire-HIV.I6ProvideInformationToReferralFacility.json	3096	8	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	58	27	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-HIV.A.Registration.json	5656	7	0	0	0	0	0	0	1	31	0	0	0	0	0	0	0	0	0	0	47	38	0	0	0	0	1	0	1
fsh-generated/resources/Requirements-HIV.B.HIVtestingservices.json	3453	7	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	39	37	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.C.PrEPvisit.json	1472	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	30	35	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.D.Careandtreatmentclinicalvisit.json	1723	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	30	36	0	0	0	0	1	0	0
fsh-generated/resources/Requirements-HIV.G.Diagnostics.json	349	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	34	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.H.Followingupandcontactingclients.json	982	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	35	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.I.Referral.json	1657	7	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	30	36	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIV.J.Aggregatereportinganddatause.json	986	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	35	0	0	0	0	0	0	0
fsh-generated/resources/Requirements-HIVNonFunctionalRequirements.json	11719	7	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	81	42	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-ChildDeliveryObservation.json	2069	8	0	68	0	0	0	0	1	36	0	0	1	0	0	0	0	0	0	0	161	2439	0	0	0	0	6	1	1
fsh-generated/resources/StructureDefinition-HIVARegistration.json	18099	8	0	48	0	0	0	0	0	39	0	0	0	0	0	0	0	1	0	0	131	282	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HIVBHTSvisit.json	74331	11	0	82	0	0	0	0	0	59	0	0	1	0	0	0	0	1	0	0	457	474	0	0	1	0	14	0	1
fsh-generated/resources/StructureDefinition-HIVCPrEPvisit.json	40522	9	0	72	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	261	292	0	0	0	0	7	0	0
fsh-generated/resources/StructureDefinition-HIVConfiguration.json	13929	8	0	40	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	103	155	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HIVDCareTreatment.json	198974	16	0	116	0	0	0	0	0	133	0	0	1	0	0	0	0	3	0	0	1221	875	0	0	1	0	36	0	2
fsh-generated/resources/StructureDefinition-HIVDHIVTB.json	23459	9	0	42	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	162	173	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HIVEPMTCT.json	77678	11	0	51	0	0	0	0	0	58	0	0	0	0	0	0	0	1	0	0	476	658	0	0	0	0	18	0	1
fsh-generated/resources/StructureDefinition-HIVGDiagnostics.json	23950	9	0	33	1	0	0	0	0	29	0	0	0	0	0	0	0	1	0	0	166	270	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HIVHFollowup.json	18238	8	0	19	0	0	0	0	0	29	0	0	1	0	0	0	0	0	0	0	131	249	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HIVIReferral.json	8164	7	0	13	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	72	186	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HIVPrevention.json	12325	8	0	14	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	95	206	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HIVSurveillance.json	1382	7	0	10	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	33	134	0	0	0	0	1	0	0
fsh-generated/resources/StructureDefinition-HcvViralLoadTest.json	1333	8	0	73	0	0	0	0	0	37	0	0	0	0	0	0	0	1	0	0	144	409	0	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-HivAltPepBackbonePrescription.json	1242	7	0	35	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	142	391	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivAltThirdPepPrescription.json	1240	7	0	37	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	146	358	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivAncEncounter.json	856	7	0	69	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	151	410	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivAntiRetroviralEpisode.json	1101	7	0	23	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	93	221	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivAntiRetroviralTreatment.json	1590	7	0	22	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	89	212	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivCervicalCancerScreening.json	1374	8	0	36	1	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	139	296	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivCondition.json	829	7	0	42	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	103	245	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivCurrentPrepRegimenPrescription.json	1250	7	0	41	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	141	224	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivElevatedHivAcquisitionRiskCondition.json	983	7	0	19	0	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	103	167	0	0	0	0	2	0	1
fsh-generated/resources/StructureDefinition-HivElevatedRiskForAcquisition.json	1422	7	0	52	0	0	0	0	0	19	0	0	1	0	0	0	0	0	0	0	115	1975	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivEncounter.json	836	7	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	151	218	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivGonorhoeaTest.json	1339	8	0	21	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	147	219	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivGonorrhoeaTreatment.json	1681	7	0	37	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	98	147	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivHBsAgTest.json	1390	7	0	30	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	147	241	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivHBsAgTestD.json	1395	8	0	36	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	148	261	0	0	1	0	4	1	0
fsh-generated/resources/StructureDefinition-HivHcvTest.json	1376	7	0	33	0	0	0	0	0	21	0	0	0	0	0	0	0	1	0	0	149	224	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivHcvTestD.json	1377	7	0	33	1	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	148	223	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivHcvTreatment.json	1570	7	0	22	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	90	141	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivHcvViralLoadTest.json	1387	7	0	19	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	146	219	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivHivTest.json	1077	7	0	21	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	145	222	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivHtsVisit.json	836	8	0	22	0	0	0	0	0	19	0	0	0	0	0	0	0	1	0	0	150	226	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivInfantPatient.json	864	7	0	58	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	130	237	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivInvasiveCervicalCancerDiagnosis.json	1062	7	0	26	0	0	0	0	0	17	0	0	1	0	0	0	0	0	0	0	105	165	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivInvasiveCervicalCancerTreatment.json	1062	7	0	30	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	116	178	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivKeyPopulation.json	1765	8	0	36	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	155	208	0	0	0	0	5	1	0
fsh-generated/resources/StructureDefinition-HivLabTestObservation.json	2048	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	158	215	0	0	0	0	5	0	1
fsh-generated/resources/StructureDefinition-HivLabTestServiceRequest.json	1358	7	0	31	1	0	0	0	0	17	0	0	0	0	0	0	0	1	0	0	120	211	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivLabTestSpecimen.json	851	7	0	29	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	109	291	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivMother.json	841	8	0	20	0	0	0	0	0	18	0	0	0	0	0	0	0	1	0	0	130	245	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivOamTreatment.json	913	7	0	23	0	0	0	0	0	151	0	0	0	0	0	0	0	0	0	0	82	138	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivOnArt.json	1481	7	0	22	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	93	134	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPatient.json	1337	8	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	1	0	0	139	208	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivPepBackboneAlternativeTreatment.json	1277	7	0	37	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	86	128	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPepBackbonePreferredTreatment.json	1268	7	0	14	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	84	127	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivPepThirdAlternativeTreatment.json	1278	7	0	16	0	0	0	0	0	15	0	0	0	0	0	0	0	1	0	0	84	129	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivPepThirdPreferredTreatment.json	1267	8	0	15	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	84	126	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivPregnancyCondition.json	886	8	0	15	1	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	103	172	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivPrepTreatment.json	1541	7	0	15	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	95	132	0	0	0	0	2	1	0
fsh-generated/resources/StructureDefinition-HivPreventionIntervention.json	1610	7	0	35	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	152	209	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivStatusCondition.json	1581	7	0	32	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	117	163	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivStatusObservation.json	1438	8	0	38	0	0	0	0	0	20	0	0	0	0	0	0	0	1	0	0	147	205	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivStiServices.json	812	7	0	32	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	114	171	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivSyndromeStiDiagnosis.json	1116	7	0	15	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	106	163	0	0	0	0	3	0	1
fsh-generated/resources/StructureDefinition-HivTreatment.json	940	8	0	55	0	0	0	0	0	34	0	0	0	0	0	0	0	1	0	0	138	187	0	0	0	0	5	0	0
fsh-generated/resources/StructureDefinition-HivTreatmentMedicationRequest.json	1208	7	0	0	0	0	0	0	0	35	0	0	1	0	0	0	0	0	0	0	140	187	0	0	0	0	4	0	1
fsh-generated/resources/StructureDefinition-HivTreatmentMedicationStatement.json	967	7	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	1	0	0	81	128	0	0	0	0	2	0	0
fsh-generated/resources/StructureDefinition-HivTreatmentProcedure.json	876	7	0	33	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	113	163	0	0	0	0	4	0	0
fsh-generated/resources/StructureDefinition-HivVmmcAdverseEvent.json	1438	7	0	63	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	102	154	0	0	0	0	3	0	0
fsh-generated/resources/StructureDefinition-HivVmmcProcedure.json	1273	8	0	28	0	0	0	0	0	23	0	0	0	0	0	0	0	1	0	0	125	174	0	0	0	0	3	0	1
fsh-generated/resources/ValueSet-HIV.A.DE13.json	786	7	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	24	165	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.A.DE18.json	1178	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	25	94	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE25.json	986	7	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	25	80	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE30.json	1774	8	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	27	139	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE43.json	1377	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	29	70	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.A.DE46.json	968	7	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	29	77	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.A.DE5.json	898	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	76	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE1.json	1042	8	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	76	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE102.json	1049	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE106.json	1067	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	52	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE111.json	1058	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	47	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE115.json	1108	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	24	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE120.json	855	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE121.json	1499	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	53	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE132.json	1045	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	55	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE136.json	1100	7	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE142.json	1518	7	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	26	69	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE149.json	2002	8	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	28	83	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE15.json	974	7	0	0	0	0	0	0	1	15	0	0	0	0	0	0	0	0	0	0	25	71	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE158.json	1551	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	75	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE165.json	1700	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	49	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE172.json	1382	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	51	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE179.json	1229	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE18.json	1205	8	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	25	54	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE191.json	954	7	0	0	1	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	25	69	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE201.json	987	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE204.json	965	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	24	52	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE207.json	2333	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	28	65	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE22.json	1503	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	68	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE226.json	1493	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	79	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE237.json	1767	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	27	74	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE250.json	1012	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE256.json	1016	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	47	1	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE261.json	1318	8	0	0	1	0	0	0	1	12	0	0	0	0	0	0	0	0	0	0	26	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE269.json	1232	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE276.json	1230	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	46	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE284.json	1321	7	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	25	47	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE293.json	1230	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	26	60	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE301.json	1056	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	30	51	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE306.json	1043	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	53	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE312.json	1002	8	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	70	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE317.json	1230	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE325.json	1028	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	60	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE33.json	1032	7	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	63	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE37.json	1357	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	54	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE44.json	1033	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	54	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE5.json	1100	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE50.json	1325	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE61.json	1060	7	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	24	41	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE66.json	810	7	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	24	36	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE68.json	895	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	24	39	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE74.json	1205	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.B.DE8.json	1227	7	0	0	1	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	62	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE81.json	1264	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE88.json	1246	7	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	25	50	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE94.json	1043	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.B.DE98.json	1046	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	52	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.C.DE1.json	1290	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	72	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE101.json	1099	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	41	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE107.json	1222	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	24	38	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE11.json	1088	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	40	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE112.json	1526	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	1	0	0	27	58	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE122.json	791	7	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	23	36	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.C.DE125.json	1070	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE131.json	1311	7	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	26	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE138.json	921	7	0	0	0	0	0	0	1	11	0	0	0	0	0	0	0	0	0	0	25	42	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE143.json	1310	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	48	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE149.json	1512	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	46	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE157.json	1679	7	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	27	44	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.C.DE164.json	1382	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE17.json	1330	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	27	50	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE24.json	1069	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	38	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE31.json	966	8	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	25	39	0	0	0	0	0	0	1
fsh-generated/resources/ValueSet-HIV.C.DE36.json	1308	7	0	0	1	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	26	44	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE41.json	1290	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	45	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.C.DE46.json	1500	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	28	60	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE55.json	1395	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	27	61	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE63.json	1570	8	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	27	45	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE75.json	1042	7	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	26	43	0	0	0	0	0	0	0
fsh-generated/resources/ValueSet-HIV.C.DE80.json	1133	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	42	0	0	0	0	1	0	0
fsh-generated/resources/ValueSet-HIV.C.DE91.json	1024	7	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	25	43	0	0	0	0	0	0	0
